TimeStamp;2025-07-07 10-55-27;2025-07-07 10-55-45;2025-07-07 10-56-03;2025-07-07 10-56-21;2025-07-07 10-56-40;2025-07-07 10-56-58;2025-07-07 10-57-16;2025-07-07 10-57-35;2025-07-07 10-57-53;2025-07-07 10-58-11;2025-07-07 10-58-29;2025-07-07 10-58-47;2025-07-07 10-59-05;2025-07-07 10-59-24;2025-07-07 10-59-42;2025-07-07 11-00-00;2025-07-07 11-00-18;2025-07-07 11-00-36;2025-07-07 11-00-54;2025-07-07 11-01-12;2025-07-07 11-01-30;2025-07-07 11-01-49;2025-07-07 11-02-07;2025-07-07 11-02-26;2025-07-07 11-02-44;2025-07-07 11-03-02;2025-07-07 11-03-20;2025-07-07 11-03-38;2025-07-07 11-03-57;2025-07-07 11-04-15;2025-07-07 11-04-34;2025-07-07 11-04-52;2025-07-07 11-05-10;2025-07-07 11-05-28;2025-07-07 11-05-46;2025-07-07 11-06-04;2025-07-07 11-06-23;2025-07-07 11-06-41;2025-07-07 11-06-59;2025-07-07 11-07-18;2025-07-07 11-07-36;2025-07-07 11-07-56;2025-07-07 11-08-15;2025-07-07 11-08-35;2025-07-07 11-08-53;2025-07-07 11-09-12;2025-07-07 11-09-30;2025-07-07 11-09-48;2025-07-07 11-10-06;2025-07-07 11-10-27;2025-07-07 11-10-45;2025-07-07 11-11-03;2025-07-07 11-11-21;2025-07-07 11-11-40;2025-07-07 11-11-58;2025-07-07 11-12-16;2025-07-07 11-12-34;2025-07-07 11-12-52;2025-07-07 11-13-10;2025-07-07 11-13-29;2025-07-07 11-13-47;2025-07-07 11-16-36;2025-07-07 11-16-55;2025-07-07 11-17-13;2025-07-07 11-17-31;2025-07-07 11-17-49;2025-07-07 11-18-07;2025-07-07 11-18-25;2025-07-07 11-18-43;2025-07-07 11-19-02;2025-07-07 11-19-20;2025-07-07 11-19-38;2025-07-07 11-19-56;2025-07-07 11-20-14;2025-07-07 11-20-34;2025-07-07 11-20-53;2025-07-07 11-21-11;2025-07-07 11-21-29;2025-07-07 11-21-48;2025-07-07 11-22-06;2025-07-07 11-22-25;2025-07-07 11-22-43;2025-07-07 11-23-01;2025-07-07 11-23-19;2025-07-07 11-23-37;2025-07-07 11-23-56;2025-07-07 11-24-14;2025-07-07 11-24-33;2025-07-07 11-24-51;2025-07-07 11-25-09;2025-07-07 11-25-27;2025-07-07 11-29-41;2025-07-07 11-30-00;2025-07-07 11-30-18;2025-07-07 11-30-36;2025-07-07 11-30-54;2025-07-07 11-31-13;2025-07-07 11-31-31;2025-07-07 11-31-49;2025-07-07 11-32-08;2025-07-07 11-32-26;2025-07-07 11-32-44;2025-07-07 11-33-02;2025-07-07 11-33-22;2025-07-07 11-33-43;2025-07-07 11-34-01;2025-07-07 11-34-19;2025-07-07 11-34-37;2025-07-07 11-34-56;2025-07-07 11-35-14;2025-07-07 11-35-32;2025-07-07 11-35-50;2025-07-07 11-38-19;2025-07-07 11-38-38;2025-07-07 11-38-56;2025-07-07 11-39-14;2025-07-07 11-39-32;2025-07-07 11-39-50;2025-07-07 11-40-09;2025-07-07 11-40-27;2025-07-07 11-40-46;2025-07-07 11-41-04;2025-07-07 11-41-22;2025-07-07 11-41-40;2025-07-07 11-41-58;2025-07-07 11-42-16;2025-07-07 11-42-34;2025-07-07 11-42-52;2025-07-07 11-43-11;2025-07-07 11-43-30;2025-07-07 11-43-48;2025-07-07 11-44-06;2025-07-07 11-44-25;2025-07-07 11-44-43;2025-07-07 11-45-01;2025-07-07 11-45-19;2025-07-07 11-45-38;2025-07-07 11-45-56;2025-07-07 11-46-15;2025-07-07 11-46-33;2025-07-07 11-46-51;2025-07-07 11-47-09;2025-07-07 11-47-28;2025-07-07 11-47-46;2025-07-07 11-48-04;2025-07-07 11-48-23;2025-07-07 11-48-41;2025-07-07 11-48-59;2025-07-07 11-49-17;2025-07-07 11-49-35;2025-07-07 11-49-54;2025-07-07 11-50-12;2025-07-07 11-50-30;2025-07-07 11-50-49;2025-07-07 11-51-08;2025-07-07 11-51-26;2025-07-07 11-51-44;2025-07-07 11-52-02;2025-07-07 11-52-20;2025-07-07 11-52-39;2025-07-07 11-52-58;2025-07-07 11-53-16;2025-07-07 11-53-34;2025-07-07 11-53-52;2025-07-07 11-54-10;2025-07-07 11-54-28;2025-07-07 11-54-47;2025-07-07 11-55-05;2025-07-07 11-55-23;2025-07-07 11-55-41;2025-07-07 11-55-59;2025-07-07 11-56-18;2025-07-07 11-56-36;2025-07-07 11-56-54;2025-07-07 11-57-12;2025-07-07 11-57-30
0.630;1.522500;1.465700;1.791900;1.488700;1.638900;0.925600;1.332300;1.498700;1.655600;1.316000;1.484900;1.038200;1.540800;1.698900;1.421500;1.624200;1.316900;1.779000;1.306400;1.128300;1.079100;1.763200;1.421100;1.730200;1.633400;1.259300;1.534200;1.474900;1.648900;0.909300;1.468700;1.532500;1.467800;1.661000;1.636800;1.124100;1.439900;1.611800;1.089500;1.122500;1.487900;1.634300;1.555000;1.551300;1.168300;1.482000;1.657200;1.132100;1.440300;1.623800;1.014000;1.520400;1.563800;1.611300;1.500400;1.517900;1.635100;1.686400;1.491600;1.387300;1.618000;1.184200;1.335200;1.595500;0.984800;1.644300;1.725600;1.740200;1.164600;1.202100;1.224300;1.429500;1.243000;1.592100;1.442000;1.480800;1.560900;1.167900;1.457000;1.404900;1.605900;1.253500;1.552100;1.500000;1.465300;1.437400;1.417300;0.894300;1.526200;1.342300;1.381500;1.709400;1.449500;1.526700;1.554200;1.394000;1.598400;1.579700;1.531300;1.500400;1.673100;1.557500;1.155400;1.576300;1.602600;1.514100;1.662200;1.498300;1.034400;1.245900;1.395300;1.379400;1.197100;1.113700;1.450700;1.427800;1.536700;1.667200;1.192600;1.057000;1.709800;1.623000;1.264700;1.288900;1.409500;1.471600;0.977300;1.150000;1.371100;1.322300;1.218800;1.084900;1.266400;1.172100;1.560500;1.291400;1.453300;1.603800;1.347700;1.629700;1.529600;1.427800;1.539600;1.631400;1.175000;1.140800;1.110800;1.415300;1.618400;1.408600;1.595100;1.436600;1.523800;1.175400;1.528300;1.515000;0.947300;1.583400;1.401500;1.351900;1.025300;1.609700;1.648000;1.200900;1.225100;0.911800;1.507000;1.167100;1.084900;1.059000;1.218000;1.310600;1.639300;1.444100;1.357300;1.461100
0.640;1.736900;1.753200;1.791900;1.716000;1.831200;0.925600;1.656800;1.756900;1.655600;1.664300;1.749800;1.443200;1.904600;1.698900;1.870000;1.794000;1.621800;1.930000;1.596700;1.447000;1.742300;1.763200;1.641800;1.730200;1.844900;1.529200;1.729800;1.758600;1.828700;1.233000;1.721500;1.728100;1.680200;1.661000;1.814900;1.124100;1.716900;1.819100;1.447000;1.483300;1.724800;1.793200;1.776100;1.801100;1.416900;1.482000;1.657200;1.756900;1.440300;1.797000;1.359400;1.726500;1.563800;1.611300;1.731500;1.718500;1.635100;1.686400;1.491600;1.387300;1.789000;1.184200;1.677300;1.595500;1.353500;1.803200;1.725600;1.885000;1.477000;1.481200;1.588400;1.720600;1.243000;1.773600;1.644300;1.738100;1.794500;1.484100;1.746500;1.644300;1.605900;1.532100;1.552100;1.756900;1.710200;1.623900;1.729800;1.207100;1.745200;1.831600;0.348300;1.847400;1.706900;1.739400;1.732700;1.673500;1.819900;1.906700;1.895800;1.718100;1.673100;1.710200;1.155400;1.786500;1.602600;1.706900;1.844500;1.671000;1.378600;1.581700;1.605900;1.622600;1.197100;1.394400;1.679800;1.696900;1.781900;1.667200;1.192600;1.333100;1.877900;1.623000;1.626800;1.288900;1.686000;1.719800;1.264700;1.388200;1.371100;1.322300;1.667600;1.458700;1.526200;1.658100;1.776900;1.607600;1.668900;1.603800;1.347700;1.824500;1.766500;1.720600;1.735200;1.631400;1.404900;1.394900;1.477000;1.819500;1.782000;1.619300;1.784900;1.714800;1.523800;1.489100;1.528300;1.684300;1.212500;1.583400;1.691400;1.351900;1.338900;1.795700;1.648000;1.550000;1.516600;1.453700;1.680600;1.403600;1.425700;1.322700;1.689400;1.822800;1.792000;1.729400;1.357300;1.652600
0.650;1.894600;1.753200;1.903700;1.879100;1.982100;1.325200;1.801900;1.921300;1.936700;1.856200;1.935400;1.443200;1.904600;1.864500;1.870000;1.794000;1.621800;1.930000;1.815300;1.447000;1.742300;1.910400;1.814500;1.883300;1.844900;1.733500;1.729800;1.897500;1.828700;1.585900;1.909200;1.872900;1.680200;1.833700;1.814900;1.698100;1.885400;1.819100;1.759400;1.722300;1.895800;1.908300;1.776100;1.893700;1.649700;1.701400;1.821200;1.756900;1.658900;1.885800;1.653900;1.856600;1.783200;1.806200;1.731500;1.876200;1.972600;1.842000;1.781500;1.661400;1.789000;1.427800;1.677300;1.934200;1.643900;1.803200;1.885400;1.885000;1.748600;1.704400;1.817400;1.872100;1.736500;1.876200;1.809900;1.862000;1.794500;1.681000;1.746500;1.836200;1.819500;1.774400;1.735600;1.851600;1.710200;1.800700;1.867000;1.542900;1.900400;1.831600;0.175200;1.847400;1.849900;1.894600;1.860800;1.858300;1.819900;1.906700;1.895800;1.870000;1.981700;1.710200;1.412800;1.941700;1.798200;1.851200;1.958800;1.834500;1.378600;1.729800;1.764000;1.799000;1.598000;1.599700;1.823200;1.696900;1.930000;1.837400;1.737700;1.608400;1.877900;1.921300;1.834500;1.524600;1.686000;1.830800;1.572600;1.596300;1.675600;1.538300;1.667600;1.710200;1.726900;1.658100;1.776900;1.607600;1.820700;1.777400;1.769900;1.987600;1.892100;1.856200;1.891200;1.822000;1.639300;1.613800;1.697700;1.819500;1.897500;1.619300;1.934200;1.892100;1.869100;1.723100;1.706000;1.819100;1.459100;1.900400;1.691400;1.749800;1.640500;1.795700;1.824500;1.550000;1.730200;1.453700;1.820700;1.612200;1.703500;1.583000;1.689400;1.822800;1.892900;1.830300;1.817400;1.822400
0.660;2.043500;1.904200;2.011800;1.976300;2.107300;1.663500;1.924200;1.921300;1.936700;1.981700;1.935400;1.896300;2.030200;1.984200;2.012200;2.000900;1.846200;2.063500;1.972200;1.691400;1.915000;2.056400;1.935900;1.986300;2.084000;1.877900;1.971300;2.009300;1.972600;1.809100;1.909200;1.968800;1.940000;1.961300;1.955900;1.698100;1.885400;2.101100;1.759400;1.889200;2.019700;2.018000;1.979700;2.011000;1.833700;1.865400;1.964200;1.834500;1.822400;2.007600;1.806100;1.856600;1.889600;1.958000;1.861600;1.992600;1.972600;1.964200;1.886200;1.828200;2.031000;1.677300;1.956300;1.934200;1.852900;1.985100;1.985500;1.971300;1.882500;1.875000;1.817400;1.872100;1.736500;1.985500;1.933000;1.995500;2.065600;1.681000;1.996800;1.971300;1.956300;1.882900;1.883700;1.975100;1.960500;1.800700;1.984300;1.759400;2.008000;1.958400;0.190600;1.951300;1.849900;1.894600;1.958800;1.980500;1.932100;2.027600;1.991800;1.985500;1.981700;1.960900;1.656800;1.941700;1.933800;1.962100;1.958800;1.963800;1.849100;1.882100;1.764000;1.799000;1.598000;1.789900;1.954600;1.963400;2.044300;1.960000;1.737700;1.837800;2.086500;1.921300;1.956700;1.743600;1.842000;1.943000;1.572600;1.775700;1.812800;1.727300;1.820700;1.815800;1.878300;1.843300;1.899100;1.818700;1.953000;1.908800;1.769900;2.095200;2.018400;1.994700;1.891200;1.952100;1.815300;1.775700;1.856200;1.908300;1.897500;1.914600;1.934200;1.998000;1.869100;1.723100;1.845800;1.918300;1.659700;1.900400;1.817400;1.749800;1.844500;1.929600;1.956300;1.756100;1.822800;1.674700;1.915400;1.612200;1.703500;1.763600;1.838300;1.957600;1.979700;1.964600;1.817400;1.822400
0.670;2.043500;2.035500;2.104400;1.976300;2.207800;1.872900;2.041800;2.173200;2.045600;2.094400;2.189500;1.896300;2.129400;2.101000;2.120200;2.000900;2.005100;2.182400;1.972200;1.891200;2.050200;2.180300;2.047700;2.074800;2.084000;1.877900;1.971300;2.009300;2.087300;1.809100;1.993400;2.056000;1.940000;2.058100;2.040100;1.862000;2.161100;2.101100;1.982600;2.018000;2.019700;2.018000;2.081000;2.124000;1.833700;1.988400;2.087700;1.968000;1.928400;2.121500;1.935900;2.021400;2.021400;2.051800;1.991700;1.992600;2.064700;2.080200;2.003900;1.967100;2.031000;1.881600;1.956300;2.053100;2.004700;1.985100;2.071400;2.051400;1.882500;1.990500;1.940000;2.124400;1.862000;1.985500;2.031800;1.995500;2.065600;1.943800;1.996800;1.971300;2.058500;1.882900;2.005100;2.094000;1.960500;1.933800;1.984300;1.893700;2.116900;2.066000;0.122600;2.041400;2.100600;2.081400;2.048500;2.089000;2.043900;2.117700;2.068500;2.078500;2.096500;1.960900;1.829500;2.047200;2.018900;1.962100;2.061400;2.059400;1.849100;2.028000;1.913300;2.025100;1.776500;1.789900;2.049300;1.963400;2.118600;2.075600;1.863700;1.837800;2.086500;2.020500;1.956700;1.900000;1.972200;1.943000;1.930900;1.775700;1.960000;1.867900;1.920000;1.917900;1.878300;1.968400;2.023900;1.960500;1.953000;2.001800;1.880800;2.095200;2.122300;1.994700;2.005100;2.077300;1.815300;1.775700;1.856200;2.017600;2.091900;1.914600;2.048900;2.111100;1.984700;1.865000;1.943000;2.011400;1.828300;2.023000;1.952500;1.877500;1.955500;2.022200;2.046800;1.890400;1.930000;1.824100;2.021400;1.794500;1.988400;1.763600;1.973000;2.075600;2.066800;2.058100;1.999300;2.069400
0.680;2.152800;2.165300;2.104400;2.179500;2.207800;1.872900;2.146500;2.173200;2.133200;2.203200;2.189500;2.045200;2.206600;2.202000;2.231200;2.090200;2.128600;2.285800;2.074700;2.002600;2.178700;2.262900;2.047700;2.074800;2.184900;1.988800;2.068100;2.122300;2.165700;2.081500;2.101400;2.056000;2.050600;2.120600;2.110600;1.990900;2.161100;2.203700;1.982600;2.018000;2.207000;2.121500;2.164800;2.124000;2.069300;2.086400;2.087700;2.091400;2.056800;2.121500;1.935900;2.021400;2.141900;2.051800;2.111100;2.076400;2.131100;2.080200;2.107300;1.967100;2.113600;2.006300;2.074800;2.150300;2.137800;2.046800;2.071400;2.119400;2.125200;2.078500;2.053500;2.124400;1.973800;2.091400;2.031800;2.177800;2.173200;1.943800;2.076400;2.061800;2.156500;2.094800;2.094800;2.094000;2.081000;2.033500;2.215300;1.893700;2.116900;2.177400;0.122600;2.129000;2.100600;2.081400;2.119400;2.191600;2.138200;2.179900;2.158200;2.164900;2.173600;2.056400;1.946700;2.143600;2.089000;2.106900;2.160700;2.059400;1.960000;2.028000;2.022600;2.025100;1.902100;2.054300;2.049300;2.038900;2.118600;2.075600;1.997600;1.973800;2.169100;2.098100;2.202000;1.987200;2.072300;2.050600;1.930900;1.915400;2.093100;1.867900;2.022200;2.032200;2.067700;2.070600;2.138600;2.072300;2.061000;2.073900;1.977600;2.199100;2.218700;2.194100;2.091900;2.077300;2.055600;1.890400;1.973400;2.116900;2.091900;2.003400;2.165700;2.111100;2.066000;1.977500;1.943000;2.011400;1.940400;2.141500;2.067700;1.972600;2.053900;2.092300;2.046800;2.011800;2.036400;1.935900;2.116100;1.900400;1.988400;2.044300;2.095600;2.177800;2.066800;2.136500;2.110600;2.069400
0.690;2.249600;2.286700;2.280000;2.179500;2.259600;2.174500;2.241600;2.255400;2.202400;2.203200;2.292100;2.182400;2.263300;2.262100;2.231200;2.176500;2.235400;2.346300;2.149400;2.109400;2.178700;2.335500;2.155200;2.238300;2.257500;2.080200;2.157400;2.239100;2.223700;2.081500;2.196200;2.214100;2.130200;2.174100;2.184500;2.100200;2.282500;2.283800;2.089000;2.104800;2.207000;2.219900;2.249600;2.214900;2.069300;2.157400;2.272900;2.091400;2.164400;2.224100;2.152300;2.083500;2.257900;2.201200;2.192400;2.161500;2.183600;2.255000;2.181500;2.184900;2.197400;2.097300;2.169000;2.237500;2.137800;2.104800;2.172800;2.173600;2.125200;2.078500;2.152300;2.224500;2.099800;2.186200;2.124000;2.177800;2.267500;2.045100;2.182400;2.133600;2.245800;2.094800;2.157800;2.200800;2.181100;2.119000;2.215300;2.033500;2.197400;2.177400;0.047900;2.194900;2.193300;2.154900;2.119400;2.191600;2.217800;2.179900;2.158200;2.164900;2.223700;2.136100;2.056000;2.253700;2.161500;2.106900;2.228700;2.135200;2.095600;2.139400;2.104000;2.109800;2.001800;2.054300;2.121500;2.100200;2.164500;2.252100;2.119800;2.075200;2.229100;2.179500;2.202000;2.071900;2.167400;2.143200;2.035100;2.034300;2.202400;2.079400;2.022200;2.139800;2.067700;2.070600;2.245800;2.161900;2.135700;2.156500;2.076000;2.273300;2.218700;2.194100;2.152300;2.263700;2.055600;2.032200;2.071000;2.116900;2.188200;2.078900;2.271200;2.239500;2.116500;2.055600;2.130700;2.096000;1.940400;2.222900;2.169000;2.051400;2.053900;2.150300;2.168200;2.136500;2.036400;1.935900;2.116100;2.007200;2.093500;2.044300;2.095600;2.177800;2.139400;2.136500;2.210300;2.157400
0.700;2.338000;2.368400;2.280000;2.260000;2.280400;2.174500;2.241600;2.307900;2.202400;2.285400;2.369700;2.283300;2.332100;2.262100;2.354700;2.251600;2.319200;2.365900;2.217400;2.210300;2.346700;2.335500;2.244600;2.238300;2.290000;2.157400;2.224500;2.322500;2.223700;2.175300;2.282500;2.214100;2.199500;2.174100;2.268700;2.100200;2.361800;2.327500;2.182400;2.164900;2.250800;2.311300;2.339600;2.267100;2.149900;2.157400;2.272900;2.280400;2.164400;2.283300;2.152300;2.156100;2.257900;2.201200;2.241200;2.248700;2.183600;2.255000;2.181500;2.184900;2.287900;2.097300;2.238700;2.285800;2.238300;2.158200;2.172800;2.224500;2.222000;2.170700;2.234900;2.279200;2.099800;2.271700;2.202000;2.232400;2.320900;2.142800;2.265800;2.204900;2.245800;2.202400;2.157800;2.276700;2.237000;2.198700;2.286700;2.155300;2.267900;2.359300;0.011200;2.256200;2.272900;2.236200;2.189100;2.264600;2.272100;2.295400;2.334600;2.250400;2.223700;2.202000;2.056000;2.334200;2.161500;2.177000;2.263300;2.211600;2.207800;2.199900;2.163200;2.187400;2.001800;2.129000;2.189100;2.151900;2.197800;2.252100;2.119800;2.174000;2.284200;2.179500;2.289600;2.071900;2.237900;2.201600;2.133600;2.131500;2.202400;2.079400;2.204900;2.139800;2.147800;2.231600;2.328400;2.241200;2.188200;2.156500;2.076000;2.314200;2.305400;2.267100;2.204500;2.263700;2.149400;2.149500;2.144800;2.278700;2.281300;2.157800;2.330000;2.330900;2.116500;2.152800;2.130700;2.177400;2.041000;2.222900;2.236200;2.051400;2.143200;2.209100;2.168200;2.239100;2.139000;2.150700;2.201200;2.119000;2.167400;2.128600;2.225400;2.295400;2.213300;2.192400;2.210300;2.234900
0.710;2.400500;2.368400;2.310900;2.333000;2.293400;2.282500;2.304200;2.336700;2.327600;2.330500;2.411400;2.283300;2.332100;2.288800;2.354700;2.251600;2.319200;2.365900;2.286700;2.210300;2.346700;2.391800;2.318800;2.310900;2.290000;2.218300;2.224500;2.367200;2.280800;2.244100;2.347600;2.282900;2.199500;2.248700;2.268700;2.275000;2.391000;2.327500;2.247000;2.212800;2.270800;2.388400;2.339600;2.295400;2.219100;2.204900;2.309200;2.280400;2.252500;2.313400;2.228700;2.235400;2.328400;2.267100;2.241200;2.327100;2.302500;2.328000;2.222800;2.236600;2.287900;2.179900;2.238700;2.300900;2.289600;2.158200;2.223700;2.224500;2.276700;2.256600;2.290400;2.303400;2.315500;2.335100;2.274600;2.259600;2.338000;2.206600;2.265800;2.287100;2.312100;2.297900;2.209900;2.318400;2.237000;2.263700;2.320500;2.262900;2.346700;2.359300;0.054600;2.256200;2.323000;2.319600;2.247900;2.304200;2.272100;2.295400;2.334600;2.327100;2.325000;2.202000;2.150300;2.371800;2.292900;2.248300;2.286200;2.282900;2.207800;2.237400;2.215300;2.267500;2.169000;2.194500;2.249100;2.151900;2.230300;2.297500;2.315500;2.254100;2.284200;2.319200;2.333400;2.158600;2.237900;2.240000;2.237400;2.131500;2.264100;2.171500;2.204900;2.214100;2.237900;2.231600;2.328400;2.241200;2.243300;2.247900;2.248300;2.335100;2.368800;2.267100;2.254100;2.352200;2.220800;2.230400;2.144800;2.278700;2.372200;2.157800;2.356800;2.378000;2.214900;2.240800;2.203700;2.263700;2.129000;2.283700;2.236200;2.194500;2.213300;2.209100;2.219100;2.239100;2.220800;2.150700;2.275800;2.220800;2.213700;2.203300;2.225400;2.295400;2.283300;2.222900;2.338000;2.304200
0.720;2.428900;2.396400;2.316700;2.386400;2.302100;2.344200;2.336300;2.336700;2.327600;2.356700;2.411400;2.361300;2.401400;2.315000;2.374700;2.390100;2.363900;2.372200;2.351700;2.294200;2.375500;2.423900;2.383000;2.379700;2.307900;2.290800;2.369700;2.387600;2.343800;2.280800;2.347600;2.345100;2.344300;2.325900;2.358900;2.275000;2.391000;2.349700;2.247000;2.257500;2.283400;2.438900;2.410600;2.321700;2.291700;2.240000;2.322100;2.323800;2.322100;2.334300;2.281700;2.235400;2.358400;2.328800;2.270400;2.393500;2.302500;2.378400;2.245800;2.266200;2.406800;2.270800;2.315100;2.300900;2.312900;2.256200;2.271700;2.275800;2.292500;2.328000;2.290400;2.303400;2.315500;2.364300;2.353400;2.275000;2.347600;2.206600;2.314200;2.367600;2.340900;2.356800;2.271200;2.355900;2.294200;2.263700;2.336700;2.328400;2.420600;2.391000;0.070100;2.321700;2.323000;2.319600;2.312100;2.328400;2.298300;2.356300;2.394300;2.385500;2.325000;2.313800;2.237400;2.371800;2.292900;2.305000;2.286200;2.334200;2.292500;2.267100;2.215300;2.267500;2.169000;2.262000;2.314600;2.181600;2.261600;2.316700;2.315500;2.299600;2.396400;2.319200;2.355100;2.237500;2.274200;2.267500;2.237400;2.305000;2.293400;2.246600;2.283700;2.262500;2.321300;2.307500;2.378400;2.293800;2.287900;2.315400;2.248300;2.362200;2.400600;2.324600;2.254100;2.433100;2.276300;2.305000;2.228700;2.305900;2.372200;2.315900;2.356800;2.396400;2.214900;2.240800;2.272900;2.354300;2.214500;2.283700;2.275400;2.194500;2.250400;2.273300;2.265400;2.300900;2.279200;2.222000;2.335900;2.220800;2.213700;2.272900;2.257500;2.315000;2.340900;2.242000;2.338000;2.304200
0.730;2.428900;2.394700;2.322100;2.386400;2.322500;2.370100;2.358800;2.381000;2.388400;2.385100;2.443100;2.361300;2.447700;2.350100;2.374700;2.390100;2.375100;2.380600;2.351700;2.333400;2.389300;2.435600;2.427200;2.433100;2.307900;2.290800;2.369700;2.387600;2.411800;2.280800;2.377200;2.394300;2.344300;2.391400;2.436800;2.327600;2.414700;2.349700;2.315000;2.311300;2.283400;2.438900;2.446000;2.353400;2.291700;2.275400;2.335500;2.344700;2.373800;2.350900;2.313000;2.372600;2.367600;2.373900;2.295000;2.393500;2.363800;2.412200;2.272100;2.296300;2.406800;2.338800;2.315100;2.308400;2.333000;2.256200;2.309600;2.318400;2.292500;2.385500;2.324200;2.340500;2.380100;2.364300;2.417200;2.275000;2.347600;2.330500;2.314200;2.367600;2.343800;2.356800;2.335100;2.402200;2.294200;2.322600;2.336700;2.359300;2.478100;2.404300;0.105500;2.385500;2.365500;2.437700;2.364300;2.328400;2.318800;2.407200;2.436900;2.429300;2.385500;2.313800;2.307500;2.380500;2.340100;2.305000;2.310400;2.387600;2.292500;2.299200;2.272900;2.393500;2.240400;2.262000;2.383900;2.190300;2.305100;2.324600;2.348000;2.299600;2.396400;2.383500;2.373500;2.311700;2.288300;2.267500;2.373000;2.305000;2.312500;2.321700;2.356300;2.295400;2.321300;2.383000;2.403000;2.311300;2.287900;2.376800;2.330900;2.362200;2.400600;2.324600;2.306700;2.492300;2.276300;2.305000;2.228700;2.316700;2.492700;2.315900;2.368900;2.406400;2.271700;2.282900;2.339200;2.419700;2.295800;2.310500;2.302500;2.269600;2.270800;2.338000;2.323400;2.326700;2.319200;2.287500;2.335900;2.312100;2.260000;2.272900;2.287100;2.325100;2.378000;2.254500;2.356300;2.388900
0.740;2.439300;2.385500;2.322100;2.407600;2.322500;2.370100;2.392200;2.381000;2.428900;2.430200;2.443100;2.384700;2.458900;2.350100;2.394300;2.432300;2.373000;2.403900;2.415200;2.342100;2.400200;2.432700;2.427200;2.433100;2.317600;2.358000;2.414700;2.403500;2.470600;2.315900;2.388000;2.394300;2.384700;2.442700;2.483200;2.327600;2.414700;2.365100;2.315000;2.311300;2.330500;2.466900;2.458500;2.353400;2.391800;2.309600;2.335500;2.364700;2.395600;2.350900;2.313000;2.372600;2.377200;2.373900;2.330500;2.441000;2.416000;2.412200;2.303400;2.296300;2.424700;2.371800;2.353400;2.313400;2.356700;2.296700;2.309600;2.343000;2.285400;2.434800;2.352200;2.340500;2.402700;2.367600;2.417200;2.322500;2.361300;2.330500;2.322100;2.431900;2.336700;2.394300;2.397200;2.402200;2.325000;2.374300;2.363400;2.359300;2.478100;2.417300;0.105500;2.437700;2.365500;2.437700;2.409300;2.389300;2.336300;2.441800;2.458100;2.450200;2.440600;2.373400;2.345900;2.382200;2.373400;2.378500;2.343400;2.387600;2.309600;2.299200;2.328400;2.393500;2.303400;2.416000;2.383900;2.190300;2.354700;2.324600;2.360100;2.312100;2.432300;2.439400;2.373500;2.375500;2.293300;2.294600;2.373000;2.367200;2.333000;2.321700;2.413100;2.334200;2.473600;2.452700;2.414300;2.310000;2.330100;2.429300;2.396400;2.404300;2.416000;2.342600;2.362200;2.492300;2.344700;2.358000;2.261600;2.321300;2.492700;2.386800;2.384300;2.406400;2.326700;2.302100;2.339200;2.445600;2.370500;2.341700;2.333400;2.349200;2.282500;2.386800;2.323400;2.338400;2.345500;2.343400;2.403500;2.371800;2.260000;2.315900;2.323400;2.338400;2.378000;2.267100;2.364300;2.388900
0.750;2.438900;2.385500;2.360100;2.407600;2.355900;2.399700;2.433900;2.421400;2.441800;2.430200;2.474000;2.418500;2.450200;2.444000;2.394300;2.444800;2.382600;2.437300;2.466500;2.340900;2.400200;2.428100;2.446400;2.480700;2.340500;2.397600;2.431000;2.437700;2.509400;2.315900;2.388500;2.427700;2.397200;2.474000;2.503200;2.330100;2.446400;2.381800;2.335100;2.375900;2.330500;2.471000;2.457700;2.398500;2.391800;2.357200;2.395100;2.364700;2.400100;2.378400;2.373400;2.415600;2.396800;2.411800;2.373900;2.469000;2.451000;2.414300;2.350900;2.375500;2.426800;2.385500;2.393000;2.327600;2.356700;2.321700;2.317900;2.343800;2.285400;2.434800;2.385100;2.375500;2.402600;2.360900;2.452300;2.322500;2.383900;2.389300;2.337600;2.477300;2.333000;2.394300;2.449800;2.454800;2.365900;2.411800;2.363400;2.374700;2.512800;2.417300;0.079200;2.475600;2.380900;2.459800;2.409300;2.389300;2.356700;2.441800;2.458100;2.450200;2.480600;2.421000;2.353800;2.394300;2.390600;2.378500;2.382200;2.426000;2.335100;2.340500;2.377600;2.422700;2.350500;2.416000;2.443500;2.190300;2.354700;2.345900;2.363800;2.308800;2.447300;2.477300;2.399700;2.416800;2.309200;2.335100;2.390900;2.391400;2.373000;2.447700;2.413100;2.334200;2.473600;2.452700;2.428500;2.310000;2.371800;2.460200;2.437700;2.457700;2.416000;2.372600;2.409300;2.521900;2.344700;2.388400;2.300800;2.321300;2.505700;2.434800;2.416400;2.428100;2.365900;2.316700;2.432700;2.445600;2.370500;2.381000;2.381800;2.420600;2.282500;2.413500;2.416400;2.347600;2.345500;2.343400;2.403500;2.407200;2.282100;2.336700;2.323400;2.338400;2.393000;2.267100;2.370500;2.411000
