TimeStamp;2025-07-07 10-59-35;2025-07-07 10-59-54;2025-07-07 11-00-12;2025-07-07 11-00-30;2025-07-07 11-00-48;2025-07-07 11-01-06;2025-07-07 11-01-24;2025-07-07 11-01-43;2025-07-07 11-02-01;2025-07-07 11-02-19;2025-07-07 11-02-37;2025-07-07 11-02-55;2025-07-07 11-03-14;2025-07-07 11-03-32;2025-07-07 11-03-50;2025-07-07 11-04-09;2025-07-07 11-04-27;2025-07-07 11-04-45;2025-07-07 11-05-04;2025-07-07 11-05-22;2025-07-07 11-05-40;2025-07-07 11-05-58;2025-07-07 11-06-16;2025-07-07 11-06-35;2025-07-07 11-06-53;2025-07-07 11-07-11;2025-07-07 11-07-30;2025-07-07 11-07-49;2025-07-07 11-08-09;2025-07-07 11-08-29;2025-07-07 11-08-47;2025-07-07 11-07-30;2025-07-07 11-07-49;2025-07-07 11-08-09;2025-07-07 11-08-29;2025-07-07 11-08-47;2025-07-07 11-09-06;2025-07-07 11-09-24;2025-07-07 11-09-42;2025-07-07 11-10-00;2025-07-07 11-10-20;2025-07-07 11-10-39;2025-07-07 11-09-06;2025-07-07 11-09-24;2025-07-07 11-09-42;2025-07-07 11-10-00;2025-07-07 11-10-20;2025-07-07 11-10-39;2025-07-07 11-10-57;2025-07-07 11-10-57;2025-07-07 11-11-15;2025-07-07 11-11-33;2025-07-07 11-11-52;2025-07-07 11-12-10;2025-07-07 11-12-28;2025-07-07 11-12-46;2025-07-07 11-13-04;2025-07-07 11-13-22;2025-07-07 11-13-40;2025-07-07 11-16-30;2025-07-07 11-16-48;2025-07-07 11-17-06;2025-07-07 11-17-25;2025-07-07 11-17-42;2025-07-07 11-18-00;2025-07-07 11-18-19;2025-07-07 11-18-37;2025-07-07 11-18-55;2025-07-07 11-19-14;2025-07-07 11-19-32;2025-07-07 11-19-50;2025-07-07 11-20-08;2025-07-07 11-20-28;2025-07-07 11-20-46;2025-07-07 11-21-05;2025-07-07 11-21-23;2025-07-07 11-21-42;2025-07-07 11-22-00;2025-07-07 11-22-18;2025-07-07 11-22-37;2025-07-07 11-22-55;2025-07-07 11-23-13;2025-07-07 11-23-31;2025-07-07 11-23-50;2025-07-07 11-24-08;2025-07-07 11-24-26;2025-07-07 11-24-45;2025-07-07 11-25-03;2025-07-07 11-25-21;2025-07-07 11-25-39;2025-07-07 11-25-57;2025-07-07 11-26-16;2025-07-07 11-26-34;2025-07-07 11-26-52;2025-07-07 11-27-10;2025-07-07 11-27-28;2025-07-07 11-27-46;2025-07-07 11-28-04;2025-07-07 11-28-23;2025-07-07 11-28-41;2025-07-07 11-29-00;2025-07-07 11-29-18;2025-07-07 11-29-35;2025-07-07 11-29-53;2025-07-07 11-30-12;2025-07-07 11-30-30;2025-07-07 11-30-48;2025-07-07 11-31-07;2025-07-07 11-31-25;2025-07-07 11-31-43;2025-07-07 11-32-01;2025-07-07 11-32-20;2025-07-07 11-32-38;2025-07-07 11-32-56;2025-07-07 11-33-16;2025-07-07 11-33-37;2025-07-07 11-33-55;2025-07-07 11-34-13;2025-07-07 11-34-31;2025-07-07 11-34-49;2025-07-07 11-35-08;2025-07-07 11-35-26;2025-07-07 11-35-44;2025-07-07 11-38-13;2025-07-07 11-38-31;2025-07-07 11-38-50;2025-07-07 11-39-08;2025-07-07 11-39-26;2025-07-07 11-39-44;2025-07-07 11-40-02;2025-07-07 11-40-21;2025-07-07 11-40-39;2025-07-07 11-40-58;2025-07-07 11-41-16;2025-07-07 11-41-34;2025-07-07 11-41-52;2025-07-07 11-42-10;2025-07-07 11-42-28;2025-07-07 11-42-46;2025-07-07 11-43-05;2025-07-07 11-43-23;2025-07-07 11-43-42;2025-07-07 11-44-00;2025-07-07 11-44-18;2025-07-07 11-44-37;2025-07-07 11-44-55;2025-07-07 11-45-13;2025-07-07 11-45-32;2025-07-07 11-45-50;2025-07-07 11-46-08;2025-07-07 11-46-27;2025-07-07 11-46-45;2025-07-07 11-47-03;2025-07-07 11-47-21;2025-07-07 11-47-39;2025-07-07 11-47-58;2025-07-07 11-48-17;2025-07-07 11-48-35;2025-07-07 11-48-53;2025-07-07 11-49-11;2025-07-07 11-49-29;2025-07-07 11-49-47;2025-07-07 11-50-06;2025-07-07 11-50-24;2025-07-07 11-50-43;2025-07-07 11-51-01;2025-07-07 11-51-19;2025-07-07 11-51-38;2025-07-07 11-51-56;2025-07-07 11-52-14;2025-07-07 11-52-32;2025-07-07 11-52-51;2025-07-07 11-53-10;2025-07-07 11-53-28;2025-07-07 11-53-46;2025-07-07 11-54-04;2025-07-07 11-54-22;2025-07-07 11-54-40;2025-07-07 11-54-58;2025-07-07 11-55-17;2025-07-07 11-55-35;2025-07-07 11-55-53;2025-07-07 11-56-11;2025-07-07 11-56-29;2025-07-07 11-56-48;2025-07-07 11-57-06;2025-07-07 11-57-24
0.590;2.054500;2.223500;2.069800;2.157500;2.482300;2.214000;2.138800;2.218600;1.956700;2.063700;2.359400;2.384500;2.222800;2.279100;2.382700;2.152600;2.087200;1.879100;2.097900;2.255300;2.219200;2.368900;2.145900;2.208200;2.417200;1.920000;1.560000;2.180000;1.800000;1.800000;0.108700;2.195000;2.238400;2.114100;2.301700;2.360100;1.680000;1.600000;1.560000;2.340000;1.920000;;2.355100;2.136400;2.311500;2.238100;2.017800;1.640000;1.860000;2.155000;2.179500;1.888000;2.269900;2.121700;2.074300;2.285200;2.233900;2.354900;2.206400;2.360600;2.350900;2.406800;2.500300;2.466400;2.454200;2.370700;2.435200;2.384800;2.251300;2.268400;2.155600;2.132100;2.274200;2.245500;2.515600;2.185000;2.291900;2.403100;2.356100;2.113800;2.149500;2.206300;2.450200;2.075300;2.113800;2.367700;2.097600;2.481700;2.239700;2.376200;2.191100;2.081400;2.169700;2.372600;2.388200;2.439500;2.087200;2.353600;2.517700;2.019100;2.100300;2.219500;2.251900;2.221300;2.223200;2.101500;2.225600;2.133300;1.998300;2.345400;1.972300;2.113200;2.169400;2.126000;2.324900;2.291600;2.327700;2.149800;2.203300;2.243300;2.166000;2.261100;2.300800;2.447800;2.507300;2.310900;2.181600;2.423300;2.412900;2.636900;2.330700;2.410500;2.318200;2.133600;2.547700;2.465200;2.167500;2.657400;2.273900;2.513800;2.432200;2.663200;2.296200;2.471300;2.330100;2.575800;2.617600;2.452900;2.227400;2.449300;2.243600;2.463000;2.498100;2.353600;2.412300;2.367700;2.597200;2.342300;2.546500;2.194400;2.353900;2.333500;2.274800;2.297400;2.342900;2.371100;2.397900;2.296500;2.615500;2.316400;2.295600;2.352700;2.402200;2.357300;2.339900;2.423000;2.436100;2.183400;2.244600;2.505800;2.151700;2.286700;2.498200;2.226800;2.102500;2.352700;2.547400
0.600;2.212800;2.346600;2.199300;2.247600;2.627700;2.306300;2.189600;2.333200;1.956700;2.185600;2.472500;2.384500;2.346000;2.371700;2.445300;2.248200;2.087200;2.009300;2.242400;2.255300;2.265000;2.404700;2.352100;2.300800;2.417200;1.920000;1.640000;2.180000;1.800000;1.760000;0.117900;2.362500;2.238400;2.155000;2.301700;1.700000;1.380000;1.780000;1.500000;1.800000;1.920000;;2.355100;2.323100;2.311500;2.238100;2.165400;1.640000;1.700000;2.215200;2.288200;2.085400;2.365500;2.258000;2.267800;2.386300;2.278800;2.354900;2.363100;2.360600;2.526600;2.516200;2.631400;2.599900;2.639900;2.438900;2.480400;2.384800;2.251300;2.303800;2.155600;2.439200;2.437400;2.435800;2.600500;2.338400;2.397900;2.494200;2.356100;2.256200;2.149500;2.435800;2.547400;2.249100;2.287000;2.412600;2.447400;2.505500;2.400700;2.624700;2.512800;2.081400;2.327300;2.500300;2.493000;2.439500;2.169400;2.466700;2.588300;2.149800;2.201800;2.543100;2.425100;2.374400;2.345400;2.425400;2.225600;2.269000;2.090600;2.345400;2.061200;2.113200;2.348400;2.126000;2.441300;2.291600;2.499700;2.265000;2.333200;2.334700;2.320900;2.261100;2.443800;2.637200;2.507300;2.656700;2.322800;2.541500;2.592300;2.713300;2.399200;2.410500;2.375300;2.497200;2.682700;2.546400;2.383000;2.748400;2.449000;2.601100;2.570300;2.758800;2.463600;2.518300;2.421500;2.575800;2.617600;2.583700;2.227400;2.558000;2.583100;2.621600;2.498100;2.353600;2.757000;2.447700;2.698000;2.405000;2.742600;2.290400;2.514700;2.431500;2.274800;2.465800;2.342900;2.371100;2.511300;2.476800;2.713900;2.499400;2.295600;2.431200;2.541900;2.357300;2.489300;2.566600;2.508600;2.387800;2.387900;2.599600;2.314200;2.400100;2.498200;2.226800;2.235400;2.371400;2.588000
0.610;2.279700;2.346600;2.199300;2.286400;2.679100;2.306300;2.252500;2.333200;2.200600;2.323400;2.472500;2.719700;2.531800;2.535400;2.494800;2.298300;2.380200;2.151400;2.242400;2.401900;2.355500;2.445600;2.352100;2.300800;2.497600;1.600000;1.640000;1.760000;2.260000;1.860000;0.119700;2.362500;2.429700;2.216700;2.483200;1.760000;1.580000;1.720000;1.700000;1.660000;1.840000;;2.515900;2.323100;2.417200;2.463300;2.165400;1.900000;1.420000;2.343200;2.487800;2.212200;2.365500;2.448700;2.429700;2.540000;2.347500;2.531500;2.499100;2.563200;2.610600;2.516200;2.668000;2.745400;2.724900;2.518900;2.480400;2.449000;2.322200;2.303800;2.502100;2.439200;2.437400;2.579700;2.696200;2.338400;2.413500;2.586500;2.491400;2.375000;2.266900;2.546500;2.696500;2.404400;2.424800;2.457200;2.447400;2.530200;2.485900;2.624700;2.512800;2.335600;2.327300;2.625600;2.557400;2.690100;2.323400;2.522300;2.588300;2.246400;2.357600;2.543100;2.525400;2.571500;2.508200;2.425400;2.418400;2.458400;2.225000;2.437300;2.155900;2.251000;2.473400;2.482900;2.588900;2.526200;2.646100;2.265000;2.333200;2.334700;2.420200;2.367100;2.609700;2.757000;2.596800;2.656700;2.504300;2.688500;2.704100;2.751200;2.505500;2.490500;2.420500;2.497200;2.757300;2.546400;2.538200;2.820500;2.617600;2.626200;2.694900;2.856600;2.463600;2.559900;2.496000;2.834300;2.694300;2.583700;2.544600;2.558000;2.583100;2.670500;2.611200;2.573300;2.757000;2.500600;2.680300;2.406200;2.742600;2.431300;2.649700;2.550100;2.495400;2.575500;2.691900;2.435500;2.609700;2.642700;2.757900;2.499400;2.465800;2.431200;2.541900;2.434600;2.489300;2.566600;2.562600;2.387800;2.387900;2.659500;2.452600;2.463000;2.635100;2.315700;2.235400;2.453900;2.647000
0.620;2.371600;2.499100;2.306300;2.392400;2.679100;2.416000;2.341700;2.393700;2.200600;2.432200;2.574900;2.719700;2.669900;2.611800;2.542500;2.368000;2.380200;2.281500;2.341400;2.561700;2.446500;2.445600;2.554100;2.329200;2.517400;1.600000;1.500000;1.580000;1.940000;1.760000;0.100500;2.547700;2.559300;2.216700;2.622500;2.200000;1.660000;1.620000;1.700000;1.840000;1.880000;;2.667100;2.434300;2.542500;2.589900;2.432200;1.660000;1.420000;2.464800;2.574500;2.326100;2.465500;2.448700;2.549800;2.540000;2.347500;2.609100;2.499100;2.563200;2.610600;2.588000;2.668000;2.830000;2.801900;2.523800;2.621000;2.449000;2.322200;2.406800;2.502100;2.672900;2.527500;2.657400;2.761200;2.483500;2.457500;2.594400;2.491400;2.473700;2.421200;2.546500;2.772500;2.525100;2.424800;2.496000;2.567800;2.577900;2.591400;2.663800;2.626500;2.335600;2.621300;2.625600;2.633800;2.690100;2.488400;2.522300;2.620400;2.359400;2.549500;2.674800;2.525400;2.687900;2.569400;2.559900;2.562300;2.458400;2.225000;2.541200;2.155900;2.401600;2.593500;2.482900;2.650300;2.526200;2.710200;2.532100;2.527200;2.376200;2.473700;2.407700;2.685200;2.825700;2.610300;2.789100;2.639300;2.750600;2.819600;2.751200;2.505500;2.490500;2.498200;2.580900;2.757300;2.592300;2.538200;2.820500;2.699200;2.626200;2.694900;2.856600;2.625300;2.574500;2.584600;2.834300;2.733700;2.751100;2.544600;2.641200;2.651800;2.670500;2.665300;2.573300;2.810400;2.559300;2.720000;2.488100;2.817200;2.431300;2.649700;2.547400;2.495400;2.575500;2.691900;2.522900;2.689100;2.706200;2.736200;2.714200;2.533300;2.500300;2.577000;2.516500;2.669300;2.654000;2.589500;2.561700;2.450500;2.677500;2.564800;2.463000;2.714800;2.441600;2.419000;2.453900;2.693100
0.630;2.441000;2.499100;2.406500;2.392400;2.783900;2.416000;2.426400;2.448300;2.391500;2.432200;2.651900;2.752100;2.669900;2.633800;2.542500;2.368000;2.552200;2.281500;2.424200;2.654900;2.495100;2.521700;2.676600;2.416600;2.551900;1.420000;1.620000;1.960000;1.820000;1.660000;0.125500;2.547700;2.689800;2.411100;2.685800;1.880000;1.780000;1.620000;1.880000;1.820000;2.200000;;2.720600;2.549200;2.657400;2.636300;2.432200;1.620000;1.880000;2.589200;2.574500;2.326100;2.465500;2.728200;2.549800;2.622800;2.548300;2.731900;2.597200;2.634400;2.672600;2.625600;2.745400;2.830000;2.839500;2.523800;2.621000;2.506400;2.382100;2.512200;2.565100;2.713600;2.600500;2.700700;2.761200;2.626500;2.457500;2.594400;2.491800;2.473700;2.547100;2.696800;2.859700;2.525100;2.523800;2.540900;2.589500;2.619800;2.617600;2.721200;2.741100;2.465200;2.621300;2.760000;2.674100;2.799700;2.488400;2.600800;2.620400;2.515600;2.724300;2.712600;2.775900;2.764300;2.569400;2.606700;2.630800;2.678400;2.345400;2.586400;2.385700;2.567500;2.625000;2.608800;2.765200;2.624700;2.795800;2.532100;2.527200;2.452300;2.528100;2.528400;2.819900;2.831200;2.661900;2.842800;2.763400;2.750600;2.819600;2.761800;2.638400;2.536000;2.601100;2.656700;2.787500;2.735600;2.712400;2.877700;2.785700;2.727900;2.907000;2.919800;2.625300;2.574500;2.584600;2.892600;2.778300;2.751100;2.676900;2.784800;2.742900;2.731300;2.698000;2.694600;2.852300;2.657000;2.756000;2.521100;2.854700;2.568500;2.742000;2.547400;2.550100;2.671700;2.766100;2.610000;2.689100;2.822100;2.786300;2.714200;2.633500;2.529600;2.586200;2.571500;2.757600;2.739200;2.665600;2.624000;2.471600;2.769200;2.564800;2.586800;2.852900;2.615800;2.419000;2.548600;2.741400
0.640;2.459700;2.517400;2.511000;2.507900;2.783900;2.433100;2.542200;2.533600;2.501800;2.543700;2.676600;2.843100;2.738600;2.703500;2.689700;2.448400;2.615800;2.514700;2.493900;2.766100;2.554400;2.521700;2.788100;2.498500;2.606600;1.600000;1.660000;1.900000;2.600000;1.500000;0.107800;2.624000;2.689800;2.411100;2.685800;1.760000;1.780000;1.740000;1.820000;1.840000;3.040000;;2.720600;2.584000;2.735600;2.636300;2.586500;1.760000;2.080000;2.589200;2.647000;2.424500;2.504600;2.728200;2.669600;2.713300;2.548300;2.818100;2.639600;2.698000;2.678400;2.637500;2.745400;2.902100;2.897800;2.603000;2.681200;2.567500;2.427600;2.667700;2.662300;2.808600;2.709000;2.700700;2.826000;2.655200;2.481700;2.655800;2.544300;2.578800;2.547100;2.696800;2.859700;2.696500;2.573600;2.599900;2.680300;2.619800;2.670800;2.750500;2.829400;2.569400;2.674500;2.891400;2.736800;2.858100;2.603300;2.667400;2.650600;2.515600;2.777700;2.787800;2.775900;2.764300;2.735300;2.611200;2.669000;2.678400;2.458500;2.602000;2.385700;2.567500;2.644500;2.608800;2.859600;2.669900;2.795800;2.593500;2.565100;2.497900;2.528100;2.528400;2.819900;2.831200;2.725200;2.890800;2.763400;2.801900;2.936000;2.800400;2.638400;2.582500;2.714500;2.754200;2.831800;2.795200;2.712400;2.877700;2.785700;2.727900;2.907000;2.961700;2.662200;2.691000;2.771600;2.962300;2.779600;2.873100;2.777800;2.845300;2.777100;2.764000;2.690600;2.819300;2.925000;2.743800;2.756000;2.521100;2.875800;2.568500;2.858700;2.581300;2.642400;2.786900;2.895700;2.691000;2.887100;2.822100;2.786300;2.752700;2.633500;2.595600;2.646400;2.687600;2.820200;2.839800;2.665600;2.680600;2.536300;2.804300;2.777700;2.586800;2.929300;2.714800;2.499700;2.612800;2.822400
0.650;2.459700;2.567800;2.511000;2.603600;2.815000;2.534200;2.542200;2.533600;2.616700;2.690000;2.696500;2.871200;2.768600;2.703500;2.689700;2.535400;2.705000;2.514700;2.539700;2.887700;2.554400;2.561100;2.788100;2.645400;2.606600;1.700000;1.760000;1.940000;2.200000;1.820000;0.107800;2.665900;2.844700;2.496000;2.786300;1.500000;1.820000;1.660000;2.080000;1.580000;2.460000;;2.800700;2.597800;2.791500;2.666800;2.726700;1.700000;2.180000;2.686700;2.684200;2.477100;2.591000;2.819900;2.697700;2.776500;2.628000;2.845600;2.674800;2.839800;2.688800;2.705900;2.784800;2.942700;2.897800;2.603000;2.754500;2.667400;2.521100;2.779600;2.708400;2.808600;2.709000;2.740800;2.841600;2.698000;2.526000;2.655800;2.578200;2.733100;2.809200;2.680600;2.922600;2.696500;2.631100;2.599900;2.680300;2.671100;2.670800;2.750500;2.829400;2.709300;2.751800;3.002000;2.736800;2.888700;2.702300;2.719400;2.666200;2.621300;2.777700;2.787800;2.852600;2.845600;2.735300;2.623100;2.647300;2.764600;2.568700;2.628600;2.545200;2.801900;2.644500;2.751800;2.859600;2.712700;2.834300;2.696500;2.609400;2.575800;2.504300;2.705300;2.912800;2.851400;2.772200;2.890800;2.886800;2.843100;2.936000;2.797900;2.727300;2.671700;2.714500;2.754200;2.887700;2.857800;2.723700;2.880100;2.842200;2.751200;3.007500;3.000800;2.735900;2.691000;2.771600;2.983100;2.848000;2.967800;2.849900;2.937500;2.777100;2.757000;2.733400;2.940900;2.925000;2.743800;2.794900;2.582200;2.875800;2.679300;2.973300;2.592600;2.714800;2.898100;2.970600;2.779000;2.887100;2.920400;2.793000;2.806500;2.705000;2.595600;2.646400;2.758800;2.852300;2.839800;2.755100;2.711700;2.536300;2.804300;2.777700;2.625300;3.036800;2.810700;2.607300;2.704400;2.822400
0.660;2.472800;2.626800;2.697400;2.712700;2.824800;2.583400;2.657300;2.662600;2.616700;2.747200;2.747200;2.871200;2.790000;2.728600;2.769200;2.610600;2.705000;2.644200;2.643300;2.887700;2.677200;2.630800;2.912200;2.777400;2.669300;1.840000;1.600000;2.060000;1.880000;1.820000;0.113300;2.672000;2.844700;2.595600;2.786300;1.780000;1.780000;1.660000;1.860000;1.840000;2.000000;;2.800700;2.679400;2.791500;2.666800;2.821100;1.620000;1.900000;2.764600;2.697700;2.543100;2.678100;2.893900;2.723700;2.873100;2.749300;2.845600;2.674800;2.839800;2.736500;2.741400;2.847700;2.983100;2.921700;2.638100;2.823900;2.667400;2.521100;2.874300;2.708400;2.863300;2.936900;2.781400;2.854800;2.718800;2.564200;2.669600;2.578200;2.836100;2.809200;2.724000;2.984300;2.756100;2.653100;2.687600;2.812000;2.765800;2.730700;2.876700;2.940600;2.709300;2.775600;3.050300;2.856600;2.888700;2.829700;2.822100;2.729500;2.714800;2.814700;2.878600;2.933600;2.884700;2.806800;2.661900;2.647300;2.765200;2.682100;2.628600;2.639600;2.801900;2.687600;2.751800;2.920700;2.712700;2.847100;2.807100;2.665000;2.641200;2.581000;2.705300;3.020700;2.904500;2.772200;2.985500;2.912800;2.906700;2.980600;2.841900;2.793300;2.671700;2.829700;2.817800;2.875500;2.857800;2.827900;2.948800;2.882200;2.808900;3.069300;3.057000;2.819000;2.782600;2.842200;2.983100;2.848000;3.070100;2.849900;3.010000;2.860500;2.823300;2.733400;2.940900;2.960800;2.944600;2.836400;2.658600;2.946400;2.763700;3.067700;2.647900;2.714800;2.898100;3.029200;2.779000;2.991600;2.959200;2.870600;2.787500;2.705000;2.709300;2.744700;2.758800;2.835500;3.069200;2.806200;2.721800;2.701700;2.895100;2.851700;2.695900;3.036800;2.810700;2.708700;2.777800;2.878600
0.670;2.561400;2.626800;2.697400;2.809500;2.857800;2.583400;2.723000;2.662600;2.802800;2.840100;2.747200;2.870300;2.820500;2.736800;2.863000;2.727700;2.789400;2.750500;2.643300;2.950400;2.746300;2.732200;2.912200;2.777400;2.735300;1.840000;1.660000;2.180000;1.700000;1.920000;0.116100;2.672000;2.902100;2.696200;2.785700;1.660000;1.780000;1.900000;1.900000;1.960000;2.020000;;2.810800;2.679400;2.858400;2.697700;2.821100;1.660000;1.440000;2.843700;2.709000;2.652500;2.678100;2.950100;2.787200;2.984900;2.813800;2.921400;2.704400;3.037500;2.805300;2.741400;2.914300;3.038100;2.927200;2.705000;2.823900;2.790900;2.731000;2.874300;2.852000;2.863300;2.936900;2.894800;2.854800;2.718800;2.658600;2.731600;2.698300;2.940300;2.885900;2.759100;3.088800;2.774400;2.697100;2.756700;2.812000;2.840700;2.773100;2.876700;2.940600;2.879800;2.775600;3.115400;2.856600;2.985200;2.958600;2.925300;2.729500;2.797000;2.880100;2.919800;2.983700;2.965300;2.903900;2.661900;2.670200;2.786900;2.809200;2.654600;2.743500;2.887500;2.729400;2.797600;3.021300;2.817800;2.925900;2.807100;2.665000;2.641200;2.610300;2.846200;3.080500;2.977300;2.842500;2.985500;2.995600;2.938800;2.997400;2.872200;2.882900;2.803700;2.892000;2.817800;2.907000;3.019100;2.889900;2.930500;2.905800;2.891700;3.136800;3.086400;2.819000;2.854700;2.939100;3.066200;2.918900;3.070100;2.941500;3.010000;2.860500;2.844000;2.796400;3.147500;2.960800;2.944600;2.878600;2.731300;2.946400;2.833000;3.108400;2.711100;2.892300;3.028900;3.080500;2.914600;3.109000;3.020700;2.892900;2.787500;2.773500;2.709300;2.744700;2.885000;2.835500;3.069200;2.898100;2.721800;2.701700;2.944300;2.921000;2.790600;3.114800;2.895100;2.708700;2.828500;2.973300
0.680;2.602300;2.817500;2.817500;2.888700;2.857800;2.702900;2.836100;2.747500;2.802800;2.879500;2.800000;2.908500;2.851100;2.773800;2.944600;2.760400;2.789400;2.830300;2.735000;3.002300;2.878900;2.851100;2.939400;2.919800;2.822000;2.240000;1.660000;2.320000;1.740000;1.900000;0.104800;2.745700;2.960100;2.696200;2.841600;1.840000;1.660000;1.820000;1.880000;1.780000;2.100000;;2.846800;2.727300;2.939400;2.740800;2.992200;1.800000;1.600000;2.915500;2.751500;2.724600;2.829700;2.950100;2.798200;2.984900;2.813800;2.964400;2.704400;3.037500;2.805300;2.811400;2.914300;3.042700;2.946400;2.753300;2.959200;2.790900;2.731000;2.974500;2.852000;2.902100;3.032900;2.934500;2.960200;2.695500;2.758500;2.769200;2.698300;2.977600;3.011200;2.759100;3.175000;2.805200;2.697100;2.801200;2.884400;2.911300;2.822600;2.928100;3.011500;2.879800;2.848600;3.164600;2.932000;2.985200;3.042000;2.925300;2.830300;2.891100;2.934800;2.973900;2.983700;2.987400;2.981800;2.691900;2.746900;2.786900;2.809200;2.732800;2.743500;2.940900;2.764900;2.853800;3.134000;2.817800;2.944900;2.945200;2.810400;2.718400;2.686400;2.952500;3.134300;2.985200;2.910000;2.980600;3.042900;2.938800;2.997100;2.872200;2.882900;2.803700;3.005400;2.885600;2.907000;3.047500;2.889900;2.930500;2.961100;2.891700;3.136800;3.086400;2.959300;2.926200;3.047900;3.066200;2.973300;3.257500;2.981200;3.043000;2.914300;2.844000;2.839100;3.147500;3.006900;3.041100;2.954300;2.826600;2.996800;2.833000;3.148700;2.787800;2.892300;3.028900;3.080500;2.988600;3.155100;3.020700;2.954400;2.854500;2.838500;2.818400;2.796100;2.964700;2.882600;3.157500;2.924700;2.781700;2.813200;3.011200;3.005700;2.790600;3.167300;2.934500;2.887100;2.828500;3.062500
0.690;2.677200;2.817500;2.880700;2.888700;2.925600;2.702900;2.872800;2.808300;2.869400;2.879500;2.859900;2.939400;2.851100;2.815900;2.944600;2.760400;2.822400;2.830300;2.797000;3.038100;2.982500;2.851100;3.007200;3.006600;2.876400;2.020000;1.500000;2.000000;1.780000;2.140000;0.104100;2.745700;2.981200;2.868800;2.859900;1.820000;1.660000;1.720000;1.820000;1.720000;1.920000;;2.865100;2.804000;3.017300;2.773200;2.992200;1.940000;1.560000;2.998000;2.751500;2.724600;2.829700;2.977900;2.798200;3.070200;2.984000;3.026800;2.763400;3.125200;2.834600;2.877700;3.067100;3.042700;2.974500;2.753300;2.959200;2.904500;2.816200;3.065000;2.929600;2.944300;3.102500;2.979100;2.960200;2.771000;2.758500;2.769200;2.742600;2.977600;3.082400;2.806200;3.195800;2.805200;2.811000;2.885000;2.938400;3.000800;2.888300;3.008100;3.053000;2.957700;2.848600;3.164600;2.995000;3.004400;3.042000;2.994700;2.830300;2.953700;2.930500;2.973900;3.066500;3.021000;2.981800;2.727300;2.752700;2.870000;2.896900;2.807100;2.977900;2.999000;2.764900;2.875800;3.163400;2.901500;2.956200;2.945200;2.810400;2.809800;2.721500;3.079000;3.134300;3.038400;2.972700;3.023400;3.089400;3.016700;2.997100;2.918000;3.044200;2.857200;3.005400;2.923200;2.919800;3.207100;2.990700;2.996500;3.002600;3.037200;3.182900;3.112900;2.959300;2.926200;3.047900;3.090000;3.085400;3.257500;3.029500;3.067100;2.985800;2.896900;2.884100;3.198200;3.051200;3.150200;3.017000;2.914000;3.034700;3.018200;3.148700;2.787800;2.980900;3.061000;3.119300;3.076000;3.155100;3.091200;2.967800;2.854500;2.929300;2.879500;2.876700;3.013300;2.887100;3.219000;3.043000;2.840400;2.855400;3.083000;3.005700;2.971800;3.212500;3.039300;2.887100;2.920100;3.139500
0.700;2.734300;2.815600;2.933600;3.000500;2.925600;2.770100;2.996800;2.879500;2.918600;2.961700;2.903600;2.939400;2.936300;2.815900;3.157200;2.862400;2.862400;2.903300;2.861500;3.083600;3.054600;2.902400;3.028000;3.059500;2.968400;1.580000;1.620000;2.340000;2.140000;2.240000;0.097100;2.804600;2.981200;2.868800;2.859900;1.820000;1.580000;1.480000;1.840000;1.720000;1.880000;;2.865100;2.848600;3.096700;2.773200;3.041100;2.120000;1.900000;2.998000;2.823300;2.807700;2.934800;2.977900;2.878900;3.132800;2.984000;3.027100;2.809500;3.206700;2.894500;2.947300;3.067100;3.064000;3.018800;2.907000;3.091800;2.971500;2.951900;3.140400;2.970500;3.017300;3.182000;2.979100;3.034100;2.767300;2.842800;2.884700;2.849200;3.034400;3.082400;2.806200;3.195800;2.895400;2.846800;2.930500;3.041400;3.000800;2.933000;3.050000;3.043300;3.019400;2.849300;3.183800;3.117800;3.022500;3.120900;3.033500;2.889600;2.953700;2.939400;3.069200;3.066500;3.021000;3.162100;2.786300;2.813800;2.870000;2.971200;2.871500;2.977900;2.999000;2.857200;2.875800;3.249200;2.935700;2.989200;3.009100;2.888600;2.842500;2.721500;3.079000;3.186000;3.038400;3.045400;3.046600;3.118100;3.016700;3.067700;3.014600;3.044200;2.977600;3.223000;2.986700;2.981900;3.274600;2.990700;3.021600;3.090300;3.037200;3.182900;3.105300;3.047200;3.074100;3.178600;3.099800;3.154800;3.322200;3.034400;3.122400;3.039900;2.943000;2.924700;3.262000;3.079000;3.208000;3.017000;2.914000;3.081200;3.018200;3.204300;2.987700;3.068900;3.154500;3.151100;3.110200;3.340600;3.091200;2.967800;2.924100;2.929300;2.965700;2.964100;3.154500;2.960200;3.310900;3.043000;2.901200;2.903900;3.178300;3.101600;2.971800;3.231800;3.100400;2.974500;2.977000;3.253500
